0,132,1.17521
295819,365303,5.66479
889139,1095383,5.75095
1185722,1460423,5.83977
1778636,2190503,6.0259
2075468,2555543,6.43617
7709870,9491303,6.663
16605382,20442503,6.90639
41209586,50740823,7.03488
62848340,77388743,7.75641
