0,1,0.066605
2300,650,3.6
6859,1948,3.78947
10993,3246,4.23529
15156,4544,4.5
93251,27908,4.8
215369,63603,5.14286
303340,89563,5.53846
1831265,537373,6
2485888,728828,8
