0,2,0.044757
13,4,1.16667
54,10,1.42774
114,18,1.45487
288,42,1.57455
316,46,2.0082
1183,162,2.58439
1213,166,2.9878
31917,4346,3.46045
1097620,149500,3.80435
2245139,305884,3.90127
2911042,396592,4.22414
4601961,626936,4.74806
