0,2,0.816864
32,41,1.24468
78,80,1.92532
108,119,2.68728
138,158,2.98235
86281354,129894962,3.12963
86281409,129895040,3.35022
86281464,129895118,3.60427
86281492,129895157,3.82161
86281993,129895859,3.9
86282580,129896678,4.06684
86283202,129897536,4.2486
86284639,129899525,4.34571
86286918,129902684,4.44737
86290224,129907286,4.66564
86291544,129909119,5.03642
86297541,129917426,5.17347
86315274,129941996,5.31818
86345432,129983726,5.63333
86350339,129990512,5.80534
86584304,130314797,6.61304
86779515,130585262,6.85135
87128493,131068628,7.68182
