0,2,0.069697
12,25,2.47196
76,117,2.67172
104,163,3.18675
1515,3130,3.3481
1555,3199,3.52667
2740,5683,3.72535
3732,7822,4.19841
6376,13319,4.48305
40068,84389,4.80909
44394,93497,5.62766
