0,1,0.0730897
6,3,0.674095
27,15,1.0852
30,17,1.52201
51,27,1.60265
120,49,1.90551
126,51,2.03361
316,119,2.34951
448,159,3.06329
547,195,3.84127
42965,14487,4.4
110410,37261,5.14894
1298454,437487,6.20513
