1,1,1.156
60,52,2.02886
99,103,2.72642
251,307,2.89644
326,409,3.17971
1197,1582,3.34319
1815,2398,3.60249
2163,2857,3.68414
2201,2908,4.00154
3803,5101,4.5
11492,15505,4.62811
16370,22135,4.83457
58002,78643,5.30816
182616,247759,5.58155
433137,587623,5.67904
1918703,2603755,5.88462
6136445,8329933,6.10563
7747148,10516813,6.22249
11958709,16232791,6.47015
29747468,40387462,6.73834
62185107,84429328,6.88095
99632799,135270004,7.02973
123266259,167353951,8.07764
