0,2,1.23037
38,53,1.30967
77,104,1.79379
114,155,2.51547
150,206,2.92247
263,359,3.4496
717,971,3.64286
1955,2654,3.68414
2405,3266,3.72636
2443,3317,3.76957
3761,5102,3.95289
6576,8927,4.43857
15922,21422,4.56316
15960,21473,4.69495
66535,90323,4.83457
117716,159887,4.90755
117939,160193,5.14032
118199,160550,5.67904
398365,542132,5.78
1355608,1845335,5.99309
1710835,2329070,6.47015
57503205,78205952,6.73834
