1,2,0.852787
41,53,1.16012
81,104,1.67375
119,155,2.20798
158,206,2.87086
196,257,3.14891
235,308,3.41339
274,359,3.56301
312,410,4.56316
7182,9692,4.62811
9136,12344,4.69495
13209,17852,5.22289
127717,172484,5.30816
142328,192272,5.78
223921,302585,5.88462
507407,685646,6.47015
5156475,6965939,6.60152
12476146,16857389,6.73834
13336795,18019322,7.51734
77864527,105195662,8.07764
