0,2,0.0545113
36,8,0.77583
56,12,1.21532
76,16,1.22953
85,18,1.45
95,20,1.51259
105,22,1.96495
332,68,2.66139
3005,602,3.3373
83908,16750,3.6886
161296,32264,4.67222
241328,48258,4.88953
8875091,1775198,5.12805
24446747,4887510,6.37121
