0,2,0.0508197
12,4,0.918738
24,6,1.40087
80,16,1.88431
780,138,2.27725
1803,316,2.68436
2986,524,2.87725
2998,526,3.18212
8233,1434,3.26871
54393,9492,3.36014
114286,19952,3.45683
155774,27204,3.66794
714762,124736,3.78346
1042787,182008,3.9065
1566971,273568,4.17826
3036939,530300,4.66505
7566567,1320924,4.85354
11197121,1954766,5.28022
32007683,5588686,5.52299
67713002,11823952,6.08228
