1,1,0.0410811
476,40,0.224535
854,79,1.81504
1134,391,3.02988
1178,430,3.18201
1223,469,3.35022
34977,47152,3.4726
59703,81277,3.67391
379186,524395,3.9
476655,659452,3.98168
641752,887953,4.66564
4557498,6312775,5.17347
